#r        v         
0         0         
0.600492  36.2472   
1.20098   65.5754   
1.80148   94.0062   
2.40197   117.52    
3.00246   137.766   
3.60295   153.177   
4.20344   163.671   
4.80394   173.464   
5.40443   182.197   
6.00492   188.534   
6.60541   194.224   
7.2059    198.503   
7.8064    203.856   
8.40689   216.626   
9.00738   229.057   
9.60787   235.98    
10.2084   238.478   
10.8089   238.871   
11.4093   240.17    
12.0098   245.526   
12.6103   256.623   
13.2108   270.531   
13.8113   282.224   
14.4118   288.856   
15.0123   291.87    
15.6128   296.038   
16.2133   303.071   
16.8138   307.168   
17.4143   305.718   
18.0148   302.704   
18.6153   299.704   
19.2157   297.149   
19.8162   294.236   
20.4167   291.24    
21.0172   288.668   
21.6177   286.967   
22.2182   285.817   
22.8187   284.616   
23.4192   283.569   
24.0197   282.545   
24.6202   281.428   
25.2207   280.491   
25.8212   279.825   
26.4216   279.074   
27.0221   278.062   
27.6226   276.911   
28.2231   275.733   
28.8236   274.584   
29.4241   273.51    
30.0246   272.582   
30.6251   271.906   
31.2256   271.557   
31.8261   271.441   
32.4266   271.295   
33.0271   270.943   
33.6276   270.4     
34.228    269.775   
34.8285   269.23    
35.429    269.02    
36.0295   269.445   
36.63     270.315   
37.2305   270.944   
37.831    271.153   
38.4315   271.077   
39.032    270.816   
39.6325   270.431   
40.233    269.965   
40.8335   269.453   
41.4339   268.916   
42.0344   268.371   
42.6349   267.853   
43.2354   267.411   
43.8359   267.029   
44.4364   266.59    
45.0369   266.005   
45.6374   265.304   
46.2379   264.658   
46.8384   264.57    
47.4389   265.822   
48.0394   267.346   
48.6399   267.953   
49.2403   268.223   
49.8408   268.302   
50.4413   267.969   
51.0418   267.108   
51.6423   265.824   
52.2428   264.304   
52.8433   262.692   
53.4438   261.066   
54.0443   259.466   
54.6448   257.905   
55.2453   256.385   
55.8458   254.906   
56.4462   253.464   
57.0467   252.057   
57.6472   250.681   
58.2477   249.334   
58.8482   248.013   
59.4487   246.718   
