#r        v         
0         0         
0.600492  37.4186   
1.20098   62.5687   
1.80148   88.4996   
2.40197   110.034   
3.00246   125.814   
3.60295   137.104   
4.20344   149.685   
4.80394   168.597   
5.40443   187.007   
6.00492   207.186   
6.60541   224.181   
7.2059    232.781   
7.8064    235.465   
8.40689   235.003   
9.00738   233.404   
9.60787   232.426   
10.2084   233.432   
10.8089   235.008   
11.4093   237.252   
12.0098   241.7     
12.6103   246.477   
13.2108   251.017   
13.8113   259.755   
14.4118   269.084   
15.0123   276.848   
15.6128   283.674   
16.2133   288.33    
16.8138   290.541   
17.4143   293.432   
18.0148   294.421   
18.6153   296.811   
19.2157   297.86    
19.8162   298.108   
20.4167   296.996   
21.0172   294.966   
21.6177   293.031   
22.2182   291.18    
22.8187   289.188   
23.4192   287.415   
24.0197   286.029   
24.6202   284.781   
25.2207   283.338   
25.8212   281.609   
26.4216   279.698   
27.0221   277.731   
27.6226   275.778   
28.2231   273.868   
28.8236   272.02    
29.4241   270.316   
30.0246   269.112   
30.6251   269.395   
31.2256   271.346   
31.8261   272.066   
32.4266   271.349   
33.0271   270.222   
33.6276   269.116   
34.228    268.182   
34.8285   267.577   
35.429    267.669   
36.0295   268.936   
36.63     270.807   
37.2305   271.781   
37.831    271.683   
38.4315   271.05    
39.032    270.208   
39.6325   269.276   
40.233    268.295   
40.8335   267.317   
41.4339   266.441   
42.0344   265.791   
42.6349   265.426   
43.2354   265.286   
43.8359   265.351   
44.4364   265.717   
45.0369   266.186   
45.6374   266.195   
46.2379   265.695   
46.8384   265.844   
47.4389   268.457   
48.0394   271.072   
48.6399   271.064   
49.2403   270.115   
49.8408   269.262   
50.4413   268.427   
51.0418   267.263   
51.6423   265.718   
52.2428   263.949   
52.8433   262.114   
53.4438   260.301   
54.0443   258.546   
54.6448   256.86    
55.2453   255.24    
55.8458   253.681   
56.4462   252.174   
57.0467   250.714   
57.6472   249.296   
58.2477   247.916   
58.8482   246.569   
59.4487   245.253   
