#r        v         
0         0         
0.600492  43.1207   
1.20098   67.5427   
1.80148   89.8654   
2.40197   109.848   
3.00246   126.85    
3.60295   143.716   
4.20344   160.212   
4.80394   179.328   
5.40443   197.644   
6.00492   213.602   
6.60541   225.381   
7.2059    233.772   
7.8064    236.954   
8.40689   235.778   
9.00738   232.744   
9.60787   230.308   
10.2084   229.131   
10.8089   226.9     
11.4093   225.714   
12.0098   225.795   
12.6103   228.849   
13.2108   237.165   
13.8113   250.043   
14.4118   263.007   
15.0123   279.037   
15.6128   294.796   
16.2133   302.812   
16.8138   303.825   
17.4143   300.874   
18.0148   296.919   
18.6153   293.852   
19.2157   292.37    
19.8162   291.278   
20.4167   289.559   
21.0172   287.692   
21.6177   286.296   
22.2182   285.076   
22.8187   283.705   
23.4192   282.515   
24.0197   281.66    
24.6202   280.881   
25.2207   279.841   
25.8212   278.459   
26.4216   276.847   
27.0221   275.139   
27.6226   273.412   
28.2231   271.7     
28.8236   270.024   
29.4241   268.469   
30.0246   267.396   
30.6251   267.801   
31.2256   269.881   
31.8261   270.721   
32.4266   270.103   
33.0271   269.06    
33.6276   268.029   
34.228    267.163   
34.8285   266.621   
35.429    266.774   
36.0295   268.1     
36.63     270.03    
37.2305   271.056   
37.831    271.004   
38.4315   270.41    
39.032    269.604   
39.6325   268.704   
40.233    267.753   
40.8335   266.802   
41.4339   265.951   
42.0344   265.325   
42.6349   264.984   
43.2354   264.868   
43.8359   264.955   
44.4364   265.343   
45.0369   265.832   
45.6374   265.857   
46.2379   265.372   
46.8384   265.537   
47.4389   268.166   
48.0394   270.795   
48.6399   270.796   
49.2403   269.857   
49.8408   269.013   
50.4413   268.186   
51.0418   267.029   
51.6423   265.491   
52.2428   263.729   
52.8433   261.9     
53.4438   260.093   
54.0443   258.344   
54.6448   256.664   
55.2453   255.05    
55.8458   253.495   
56.4462   251.994   
57.0467   250.539   
57.6472   249.126   
58.2477   247.75    
58.8482   246.407   
59.4487   245.096   
