#r        v         
0         0         
0.600492  40.4576   
1.20098   65.3517   
1.80148   90.0376   
2.40197   112.745   
3.00246   132.297   
3.60295   149.738   
4.20344   162.669   
4.80394   174.283   
5.40443   182.798   
6.00492   189.284   
6.60541   195.745   
7.2059    205.733   
7.8064    219.899   
8.40689   235.583   
9.00738   244.946   
9.60787   251.005   
10.2084   256.082   
10.8089   261.356   
11.4093   269.586   
12.0098   274.375   
12.6103   274.991   
13.2108   274.728   
13.8113   276.752   
14.4118   278.031   
15.0123   279.825   
15.6128   282.922   
16.2133   284.989   
16.8138   284.329   
17.4143   282.426   
18.0148   280.328   
18.6153   278.75    
19.2157   278.044   
19.8162   277.848   
20.4167   277.55    
21.0172   277.232   
21.6177   277.266   
22.2182   277.276   
22.8187   276.927   
23.4192   276.587   
24.0197   276.445   
24.6202   276.264   
25.2207   275.729   
25.8212   274.772   
26.4216   273.523   
27.0221   272.129   
27.6226   270.677   
28.2231   269.206   
28.8236   267.744   
29.4241   266.38    
30.0246   265.481   
30.6251   266.053   
31.2256   268.289   
31.8261   269.258   
32.4266   268.749   
33.0271   267.803   
33.6276   266.86    
34.228    266.076   
34.8285   265.609   
35.429    265.833   
36.0295   267.228   
36.63     269.221   
37.2305   270.302   
37.831    270.298   
38.4315   269.747   
39.032    268.98    
39.6325   268.116   
40.233    267.198   
40.8335   266.278   
41.4339   265.456   
42.0344   264.857   
42.6349   264.542   
43.2354   264.45    
43.8359   264.561   
44.4364   264.971   
45.0369   265.48    
45.6374   265.523   
46.2379   265.055   
46.8384   265.236   
47.4389   267.883   
48.0394   270.529   
48.6399   270.543   
49.2403   269.615   
49.8408   268.782   
50.4413   267.965   
51.0418   266.818   
51.6423   265.288   
52.2428   263.534   
52.8433   261.713   
53.4438   259.912   
54.0443   258.171   
54.6448   256.497   
55.2453   254.889   
55.8458   253.34    
56.4462   251.844   
57.0467   250.395   
57.6472   248.987   
58.2477   247.616   
58.8482   246.278   
59.4487   244.971   
