#r        v         
0         0         
0.600492  37.8584   
1.20098   67.1534   
1.80148   90.9966   
2.40197   111.255   
3.00246   130.277   
3.60295   146.775   
4.20344   158.653   
4.80394   169.225   
5.40443   178.274   
6.00492   185.748   
6.60541   190.56    
7.2059    194.918   
7.8064    201.709   
8.40689   213.819   
9.00738   226.578   
9.60787   238.617   
10.2084   251.23    
10.8089   260.934   
11.4093   268.478   
12.0098   276.513   
12.6103   280.759   
13.2108   282.694   
13.8113   284.756   
14.4118   285.33    
15.0123   284.733   
15.6128   283.687   
16.2133   282.963   
16.8138   284.466   
17.4143   287.852   
18.0148   289.79    
18.6153   290.234   
19.2157   290.028   
19.8162   288.76    
20.4167   286.947   
21.0172   285.267   
21.6177   284.267   
22.2182   283.671   
22.8187   282.905   
23.4192   282.201   
24.0197   281.448   
24.6202   280.551   
25.2207   279.794   
25.8212   279.275   
26.4216   278.644   
27.0221   277.73    
27.6226   276.66    
28.2231   275.55    
28.8236   274.457   
29.4241   273.43    
30.0246   272.542   
30.6251   271.898   
31.2256   271.577   
31.8261   271.484   
32.4266   271.356   
33.0271   271.019   
33.6276   270.489   
34.228    269.874   
34.8285   269.338   
35.429    269.134   
36.0295   269.564   
36.63     270.438   
37.2305   271.07    
37.831    271.281   
38.4315   271.206   
39.032    270.946   
39.6325   270.562   
40.233    270.096   
40.8335   269.584   
41.4339   269.047   
42.0344   268.501   
42.6349   267.983   
43.2354   267.541   
43.8359   267.157   
44.4364   266.717   
45.0369   266.131   
45.6374   265.429   
46.2379   264.782   
46.8384   264.693   
47.4389   265.942   
48.0394   267.464   
48.6399   268.069   
49.2403   268.337   
49.8408   268.414   
50.4413   268.08    
51.0418   267.217   
51.6423   265.932   
52.2428   264.412   
52.8433   262.798   
53.4438   261.172   
54.0443   259.57    
54.6448   258.008   
55.2453   256.487   
55.8458   255.007   
56.4462   253.564   
57.0467   252.156   
57.6472   250.779   
58.2477   249.431   
58.8482   248.109   
59.4487   246.813   
