#r        v         
0         54.1584   
0.230189  63.8043   
0.460377  56.6855   
0.690566  78.6248   
0.920754  104.353   
1.15094   141.608   
1.38113   169.043   
1.61132   121.33    
1.84151   157.391   
2.0717    191.933   
2.30189   285.937   
2.53207   326.864   
2.76226   347.175   
2.99245   278.812   
3.22264   258.853   
3.45283   368.47    
3.68302   273.883   
3.91321   317.572   
4.14339   337.497   
4.37358   317.345   
4.60377   359.125   
4.83396   368.612   
5.06415   317.826   
5.29434   435.075   
5.52453   369.229   
5.75472   388.366   
5.9849    369.172   
6.21509   322.814   
6.44528   322.996   
6.67547   473.149   
6.90566   329.311   
7.13585   344.027   
7.36604   333.713   
7.59622   655.21    
7.82641   368.449   
8.0566    346.126   
8.28679   420.706   
8.51698   381.177   
8.74717   506.714   
8.97736   528.115   
9.20754   477.333   
9.43773   421.204   
9.66792   469.286   
9.89811   505.271   
10.1283   579.596   
10.3585   426.564   
10.5887   600.091   
10.8189   530.081   
11.0491   371.923   
11.2792   475.819   
11.5094   545.069   
11.7396   571.046   
11.9698   556.347   
12.2      421.477   
12.4302   525.035   
12.6604   437.357   
12.8906   478.31    
13.1208   520.864   
13.3509   471.572   
13.5811   466.169   
13.8113   563.219   
14.0415   588.371   
14.2717   509.466   
14.5019   470.711   
14.7321   509.61    
14.9623   580.604   
15.1924   430.108   
15.4226   586.686   
15.6528   547.74    
15.883    558.348   
16.1132   515.853   
16.3434   497.601   
16.5736   469.8     
16.8038   548.345   
17.034    443.927   
17.2641   533.101   
17.4943   614.093   
17.7245   474.852   
17.9547   608.101   
18.1849   577.301   
18.4151   531.975   
18.6453   525.667   
18.8755   519.418   
19.1057   482.145   
19.3358   480.187   
19.566    467.923   
19.7962   662.322   
20.0264   566.655   
20.2566   533.127   
20.4868   514.263   
20.717    511.051   
20.9472   481.403   
21.1774   543.71    
21.4075   672.183   
21.6377   666.786   
21.8679   534.417   
22.0981   754.966   
22.3283   626.742   
22.5585   723.283   
22.7887   651.339   
23.0189   720.662   
23.249    769.493   
23.4792   896.903   
23.7094   915.541   
23.9396   1012.02   
24.1698   810.804   
24.4      965.681   
24.6302   816.048   
24.8604   1314.74   
25.0906   1405.57   
25.3207   980.012   
25.5509   1061.98   
25.7811   1107.5    
26.0113   1158.76   
26.2415   1423.56   
26.4717   1361.73   
26.7019   1530.1    
26.9321   1168.88   
27.1623   1237.32   
27.3924   1282.61   
27.6226   1216.69   
27.8528   1133.26   
28.083    1458.8    
28.3132   1629.59   
28.5434   1322.07   
28.7736   1212.91   
29.0038   1237.28   
29.234    1341.51   
29.4641   1189.34   
29.6943   1260.91   
29.9245   1391.42   
30.1547   1131.54   
30.3849   1124.11   
30.6151   1145.09   
30.8453   1391.82   
31.0755   1143.95   
31.3056   1323.87   
31.5358   1027.05   
31.766    1345.25   
31.9962   1300.49   
32.2264   1106.9    
32.4566   1264.92   
32.6868   1215.58   
32.917    1223.23   
33.1472   1108.3    
33.3773   1222.09   
33.6075   1199.3    
33.8377   1219.72   
34.0679   1157.77   
34.2981   1166.73   
34.5283   1222.3    
34.7585   1121.5    
34.9887   1272.92   
35.2189   862.163   
35.449    1189.19   
35.6792   1024      
35.9094   968.622   
36.1396   1144.49   
36.3698   1118.67   
36.6      1036.96   
36.8302   1112.74   
37.0604   1025.05   
37.2906   961.199   
37.5207   1094.22   
37.7509   1018.65   
37.9811   1055.92   
38.2113   1051.13   
38.4415   1177.31   
38.6717   973.182   
38.9019   1058.73   
39.1321   1080.65   
39.3622   1052.3    
39.5924   1018.63   
39.8226   1072.2    
40.0528   1031.15   
40.283    1055.23   
40.5132   809.009   
40.7434   955.712   
40.9736   955.461   
41.2038   1043.27   
41.4339   1027.84   
41.6641   1083.34   
41.8943   991.505   
42.1245   939.314   
42.3547   989.681   
42.5849   904.662   
42.8151   1072.72   
43.0453   914.852   
43.2755   977.067   
43.5056   998.521   
43.7358   989.604   
43.966    988.756   
44.1962   945.225   
44.4264   959.348   
44.6566   956.05    
44.8868   1030.7    
45.117    1048.43   
45.3472   987.1     
45.5773   970.288   
45.8075   901.345   
46.0377   1049.98   
46.2679   972.721   
46.4981   858.246   
46.7283   821.784   
46.9585   821.997   
47.1887   864.137   
47.4189   863.485   
47.649    1000.6    
47.8792   872.946   
48.1094   889.632   
48.3396   890.962   
48.5698   840.192   
48.8      877.644   
49.0302   814.477   
49.2604   956.941   
49.4905   977.783   
49.7207   910.206   
49.9509   897.959   
50.1811   915.316   
50.4113   846.626   
50.6415   775.824   
50.8717   873.482   
51.1019   787.622   
51.3321   906.119   
51.5622   889.832   
51.7924   891.039   
52.0226   899.634   
52.2528   900.092   
52.483    954.016   
52.7132   886.005   
52.9434   855.836   
53.1736   852.105   
53.4038   855.181   
53.6339   865.782   
53.8641   902.407   
54.0943   734.674   
54.3245   864.361   
54.5547   865.456   
54.7849   856.813   
55.0151   895.986   
55.2453   897.939   
55.4755   940.332   
55.7056   794.323   
55.9358   878.739   
56.166    852.253   
56.3962   810.252   
56.6264   786.726   
56.8566   872.525   
57.0868   810.879   
57.317    841.168   
57.5471   810.612   
57.7773   794.842   
58.0075   792.701   
58.2377   673.875   
58.4679   796.141   
58.6981   727.554   
58.9283   790.577   
59.1585   817.728   
59.3887   842.019   
59.6188   789.819   
59.849    856.687   
60.0792   789.619   
60.3094   829.808   
60.5396   807.587   
60.7698   788.831   
61        749.884   
61.2302   799.839   
61.4604   774.974   
61.6905   816.574   
61.9207   776.071   
62.1509   752.181   
62.3811   807.217   
62.6113   805.015   
62.8415   818.855   
63.0717   763.796   
63.3019   790.669   
63.5321   723.216   
63.7622   761.519   
63.9924   689.544   
64.2226   723.243   
64.4528   730.74    
64.683    757.399   
64.9132   790.881   
65.1434   663.16    
65.3736   777.696   
65.6038   775.519   
65.8339   804.446   
66.0641   756.577   
66.2943   773.512   
66.5245   794.914   
66.7547   771.058   
66.9849   780.599   
67.2151   745.717   
67.4453   688.79    
67.6754   732.444   
67.9056   765.123   
68.1358   722.202   
68.366    728.674   
68.5962   762.148   
68.8264   736.419   
69.0566   698.949   
69.2868   744.327   
69.517    735.106   
69.7471   745.061   
69.9773   695.219   
70.2075   742.731   
70.4377   653.705   
70.6679   682.448   
70.8981   728.964   
71.1283   660.201   
71.3585   677.811   
71.5887   693.982   
71.8188   678       
72.049    740.609   
72.2792   749.141   
72.5094   733.707   
72.7396   690.108   
72.9698   613.466   
73.2      742.741   
73.4302   705.082   
73.6604   674.648   
73.8905   712.421   
74.1207   673.588   
74.3509   682.382   
74.5811   680.902   
74.8113   703.619   
75.0415   651.626   
75.2717   683.827   
75.5019   668.305   
75.7321   619.09    
75.9622   647.063   
76.1924   671.266   
76.4226   722.477   
76.6528   688.928   
76.883    641.039   
77.1132   579.719   
77.3434   666.075   
77.5736   679.8     
77.8037   671.019   
78.0339   623.247   
78.2641   709.218   
78.4943   626.072   
78.7245   597.476   
78.9547   714.925   
79.1849   627.9     
79.4151   643.108   
79.6453   652.895   
79.8754   650.244   
80.1056   341.262   
80.7962   273.504   
81.2566   256.167   
81.717    323.223   
81.9471   146.491   
82.4075   310.32    
83.0981   158.347   
83.3283   223.757   
84.0188   308.511   
84.4792   328.266   
84.9396   310.595   
85.6302   299.938   
87.2415   322.512   
87.4717   287.048   
88.1622   324.716   
89.5434   322.801   
89.7736   320.254   
90.9245   243.008   
91.3849   303.402   
