#r        v         
0         0         
0.600492  42.9363   
1.20098   72.2512   
1.80148   95.9105   
2.40197   116.134   
3.00246   134.324   
3.60295   150.687   
4.20344   161.417   
4.80394   169.354   
5.40443   180.334   
6.00492   191.054   
6.60541   196.823   
7.2059    200.761   
7.8064    204.909   
8.40689   213.312   
9.00738   226.064   
9.60787   240.48    
10.2084   255.34    
10.8089   265.605   
11.4093   271.323   
12.0098   275.704   
12.6103   278.376   
13.2108   279.909   
13.8113   281.826   
14.4118   282.108   
15.0123   281.523   
15.6128   280.662   
16.2133   279.418   
16.8138   278.112   
17.4143   277.278   
18.0148   277.586   
18.6153   278.641   
19.2157   279.987   
19.8162   280.427   
20.4167   280.186   
21.0172   279.853   
21.6177   279.963   
22.2182   280.252   
22.8187   280.174   
23.4192   280.003   
24.0197   279.663   
24.6202   279.089   
25.2207   278.59    
25.8212   278.276   
26.4216   277.809   
27.0221   277.026   
27.6226   276.061   
28.2231   275.038   
28.8236   274.016   
29.4241   273.047   
30.0246   272.208   
30.6251   271.605   
31.2256   271.319   
31.8261   271.254   
32.4266   271.151   
33.0271   270.835   
33.6276   270.321   
34.228    269.72    
34.8285   269.196   
35.429    269.003   
36.0295   269.441   
36.63     270.322   
37.2305   270.96    
37.831    271.177   
38.4315   271.106   
39.032    270.85    
39.6325   270.469   
40.233    270.006   
40.8335   269.497   
41.4339   268.962   
42.0344   268.419   
42.6349   267.902   
43.2354   267.462   
43.8359   267.08    
44.4364   266.641   
45.0369   266.056   
45.6374   265.355   
46.2379   264.708   
46.8384   264.62    
47.4389   265.87    
48.0394   267.394   
48.6399   267.999   
49.2403   268.269   
49.8408   268.347   
50.4413   268.014   
51.0418   267.152   
51.6423   265.869   
52.2428   264.348   
52.8433   262.735   
53.4438   261.109   
54.0443   259.509   
54.6448   257.946   
55.2453   256.426   
55.8458   254.946   
56.4462   253.504   
57.0467   252.096   
57.6472   250.72    
58.2477   249.372   
58.8482   248.051   
59.4487   246.754   
