#r        v         
0         0         
0.600492  38.1121   
1.20098   67.0273   
1.80148   92.4333   
2.40197   115.097   
3.00246   135.753   
3.60295   150.305   
4.20344   160.605   
4.80394   170.251   
5.40443   184.415   
6.00492   197.895   
6.60541   205.823   
7.2059    213.062   
7.8064    217.332   
8.40689   221.274   
9.00738   226.489   
9.60787   233.689   
10.2084   241.385   
10.8089   250.035   
11.4093   256.747   
12.0098   263.221   
12.6103   268.92    
13.2108   275.851   
13.8113   286.946   
14.4118   296.038   
15.0123   301.995   
15.6128   305.284   
16.2133   305.144   
16.8138   302.416   
17.4143   298.461   
18.0148   294.404   
18.6153   291.069   
19.2157   288.732   
19.8162   287.097   
20.4167   285.712   
21.0172   284.732   
21.6177   284.149   
22.2182   283.596   
22.8187   282.75    
23.4192   281.936   
24.0197   281.332   
24.6202   280.722   
25.2207   279.805   
25.8212   278.515   
26.4216   276.976   
27.0221   275.327   
27.6226   273.648   
28.2231   271.975   
28.8236   270.332   
29.4241   268.806   
30.0246   267.759   
30.6251   268.186   
31.2256   270.272   
31.8261   271.107   
32.4266   270.485   
33.0271   269.441   
33.6276   268.408   
34.228    267.539   
34.8285   266.993   
35.429    267.14    
36.0295   268.457   
36.63     270.374   
37.2305   271.388   
37.831    271.325   
38.4315   270.722   
39.032    269.908   
39.6325   269       
40.233    268.041   
40.8335   267.083   
41.4339   266.225   
42.0344   265.592   
42.6349   265.244   
43.2354   265.118   
43.8359   265.196   
44.4364   265.575   
45.0369   266.056   
45.6374   266.075   
46.2379   265.584   
46.8384   265.742   
47.4389   268.364   
48.0394   270.987   
48.6399   270.985   
49.2403   270.042   
49.8408   269.195   
50.4413   268.364   
51.0418   267.205   
51.6423   265.664   
52.2428   263.899   
52.8433   262.068   
53.4438   260.258   
54.0443   258.507   
54.6448   256.824   
55.2453   255.207   
55.8458   253.649   
56.4462   252.145   
57.0467   250.688   
57.6472   249.272   
58.2477   247.894   
58.8482   246.549   
59.4487   245.234   
