#r        v         
0         0         
0.600492  33.3864   
1.20098   62.4267   
1.80148   87.2475   
2.40197   107.208   
3.00246   123.304   
3.60295   138.239   
4.20344   155.071   
4.80394   171.564   
5.40443   184.223   
6.00492   196.5     
6.60541   208.913   
7.2059    218.635   
7.8064    221.914   
8.40689   222.999   
9.00738   225.05    
9.60787   230.682   
10.2084   239.358   
10.8089   248.402   
11.4093   257.992   
12.0098   271.457   
12.6103   280.157   
13.2108   285.221   
13.8113   288.823   
14.4118   289.749   
15.0123   290.589   
15.6128   292.053   
16.2133   293.818   
16.8138   294.878   
17.4143   293.848   
18.0148   292.386   
18.6153   291.269   
19.2157   290.498   
19.8162   289.072   
20.4167   287.255   
21.0172   285.613   
21.6177   284.648   
22.2182   284.076   
22.8187   283.324   
23.4192   282.629   
24.0197   281.881   
24.6202   280.983   
25.2207   280.219   
25.8212   279.69    
26.4216   279.048   
27.0221   278.122   
27.6226   277.038   
28.2231   275.914   
28.8236   274.807   
29.4241   273.764   
30.0246   272.861   
30.6251   272.203   
31.2256   271.867   
31.8261   271.759   
32.4266   271.617   
33.0271   271.268   
33.6276   270.725   
34.228    270.1     
34.8285   269.553   
35.429    269.34    
36.0295   269.759   
36.63     270.624   
37.2305   271.248   
37.831    271.451   
38.4315   271.369   
39.032    271.103   
39.6325   270.712   
40.233    270.24    
40.8335   269.722   
41.4339   269.179   
42.0344   268.628   
42.6349   268.104   
43.2354   267.657   
43.8359   267.269   
44.4364   266.825   
45.0369   266.236   
45.6374   265.53    
46.2379   264.879   
46.8384   264.787   
47.4389   266.033   
48.0394   267.55    
48.6399   268.151   
49.2403   268.416   
49.8408   268.49    
50.4413   268.153   
51.0418   267.287   
51.6423   266       
52.2428   264.477   
52.8433   262.861   
53.4438   261.233   
54.0443   259.63    
54.6448   258.065   
55.2453   256.543   
55.8458   255.061   
56.4462   253.617   
57.0467   252.207   
57.6472   250.829   
58.2477   249.479   
58.8482   248.156   
59.4487   246.858   
