#r        v         
0         0         
0.600492  42.3227   
1.20098   71.0364   
1.80148   95.5094   
2.40197   116.825   
3.00246   135.046   
3.60295   149.286   
4.20344   161.415   
4.80394   169.515   
5.40443   177.856   
6.00492   189.577   
6.60541   199.9     
7.2059    207.961   
7.8064    214.716   
8.40689   219.051   
9.00738   223.357   
9.60787   230.293   
10.2084   242.02    
10.8089   256.082   
11.4093   267.761   
12.0098   276.609   
12.6103   282.932   
13.2108   285.502   
13.8113   286.466   
14.4118   285.912   
15.0123   284.692   
15.6128   283.351   
16.2133   281.701   
16.8138   280.011   
17.4143   278.806   
18.0148   278.762   
18.6153   279.49    
19.2157   280.495   
19.8162   280.603   
20.4167   280.074   
21.0172   279.511   
21.6177   279.456   
22.2182   279.645   
22.8187   279.521   
23.4192   279.345   
24.0197   279.026   
24.6202   278.485   
25.2207   278.022   
25.8212   277.749   
26.4216   277.323   
27.0221   276.578   
27.6226   275.65    
28.2231   274.659   
28.8236   273.668   
29.4241   272.727   
30.0246   271.913   
30.6251   271.334   
31.2256   271.069   
31.8261   271.024   
32.4266   270.938   
33.0271   270.638   
33.6276   270.139   
34.228    269.552   
34.8285   269.039   
35.429    268.857   
36.0295   269.306   
36.63     270.197   
37.2305   270.845   
37.831    271.069   
38.4315   271.006   
39.032    270.756   
39.6325   270.381   
40.233    269.924   
40.8335   269.419   
41.4339   268.889   
42.0344   268.35    
42.6349   267.837   
43.2354   267.4     
43.8359   267.022   
44.4364   266.585   
45.0369   266.004   
45.6374   265.305   
46.2379   264.661   
46.8384   264.575   
47.4389   265.828   
48.0394   267.354   
48.6399   267.962   
49.2403   268.232   
49.8408   268.313   
50.4413   267.981   
51.0418   267.12    
51.6423   265.838   
52.2428   264.319   
52.8433   262.706   
53.4438   261.082   
54.0443   259.482   
54.6448   257.92    
55.2453   256.401   
55.8458   254.922   
56.4462   253.481   
57.0467   252.073   
57.6472   250.698   
58.2477   249.351   
58.8482   248.03    
59.4487   246.734   
