#r        v         
0         0         
0.600492  31.9592   
1.20098   60.77     
1.80148   86.3669   
2.40197   107.57    
3.00246   125.271   
3.60295   142.031   
4.20344   158.624   
4.80394   171.515   
5.40443   184.506   
6.00492   198.205   
6.60541   209.587   
7.2059    214.446   
7.8064    215.445   
8.40689   216.541   
9.00738   220.05    
9.60787   228.892   
10.2084   240.827   
10.8089   252.57    
11.4093   263.418   
12.0098   275.737   
12.6103   280.861   
13.2108   282.52    
13.8113   284.134   
14.4118   285.58    
15.0123   288.961   
15.6128   294.092   
16.2133   299.183   
16.8138   299.028   
17.4143   296.218   
18.0148   293.719   
18.6153   292.023   
19.2157   290.916   
19.8162   289.287   
20.4167   287.344   
21.0172   285.621   
21.6177   284.601   
22.2182   283.993   
22.8187   283.22    
23.4192   282.511   
24.0197   281.756   
24.6202   280.856   
25.2207   280.092   
25.8212   279.565   
26.4216   278.927   
27.0221   278.006   
27.6226   276.927   
28.2231   275.808   
28.8236   274.706   
29.4241   273.669   
30.0246   272.771   
30.6251   272.118   
31.2256   271.788   
31.8261   271.685   
32.4266   271.548   
33.0271   271.203   
33.6276   270.665   
34.228    270.043   
34.8285   269.5     
35.429    269.29    
36.0295   269.713   
36.63     270.581   
37.2305   271.207   
37.831    271.414   
38.4315   271.334   
39.032    271.07    
39.6325   270.682   
40.233    270.212   
40.8335   269.695   
41.4339   269.154   
42.0344   268.605   
42.6349   268.082   
43.2354   267.637   
43.8359   267.25    
44.4364   266.807   
45.0369   266.218   
45.6374   265.514   
46.2379   264.864   
46.8384   264.772   
47.4389   266.019   
48.0394   267.538   
48.6399   268.14    
49.2403   268.405   
49.8408   268.48    
50.4413   268.143   
51.0418   267.278   
51.6423   265.992   
52.2428   264.469   
52.8433   262.854   
53.4438   261.226   
54.0443   259.623   
54.6448   258.059   
55.2453   256.537   
55.8458   255.056   
56.4462   253.612   
57.0467   252.202   
57.6472   250.824   
58.2477   249.475   
58.8482   248.152   
59.4487   246.855   
