#r        v         
0         0         
0.600492  40.6347   
1.20098   70.939    
1.80148   99.3328   
2.40197   120.131   
3.00246   137.895   
3.60295   154.787   
4.20344   168.837   
4.80394   177.807   
5.40443   183.046   
6.00492   186.26    
6.60541   189.862   
7.2059    196.3     
7.8064    207.47    
8.40689   225.386   
9.00738   242.046   
9.60787   255.493   
10.2084   264.901   
10.8089   272.028   
11.4093   274.466   
12.0098   274.013   
12.6103   272.428   
13.2108   271.307   
13.8113   273.094   
14.4118   274.172   
15.0123   275.172   
15.6128   275.776   
16.2133   274.67    
16.8138   272.432   
17.4143   269.872   
18.0148   267.681   
18.6153   266.912   
19.2157   269.115   
19.8162   272.808   
20.4167   275.366   
21.0172   277.325   
21.6177   279.798   
22.2182   281.649   
22.8187   281.781   
23.4192   281.304   
24.0197   280.786   
24.6202   280.179   
25.2207   279.243   
25.8212   277.935   
26.4216   276.383   
27.0221   274.727   
27.6226   273.048   
28.2231   271.382   
28.8236   269.751   
29.4241   268.242   
30.0246   267.218   
30.6251   267.673   
31.2256   269.783   
31.8261   270.633   
32.4266   270.026   
33.0271   268.997   
33.6276   267.98    
34.228    267.129   
34.8285   266.599   
35.429    266.762   
36.0295   268.097   
36.63     270.029   
37.2305   271.055   
37.831    271.003   
38.4315   270.41    
39.032    269.606   
39.6325   268.708   
40.233    267.759   
40.8335   266.81    
41.4339   265.961   
42.0344   265.337   
42.6349   264.996   
43.2354   264.878   
43.8359   264.963   
44.4364   265.348   
45.0369   265.836   
45.6374   265.862   
46.2379   265.378   
46.8384   265.543   
47.4389   268.173   
48.0394   270.805   
48.6399   270.809   
49.2403   269.871   
49.8408   269.029   
50.4413   268.204   
51.0418   267.049   
51.6423   265.512   
52.2428   263.752   
52.8433   261.924   
53.4438   260.117   
54.0443   258.369   
54.6448   256.689   
55.2453   255.075   
55.8458   253.521   
56.4462   252.019   
57.0467   250.565   
57.6472   249.151   
58.2477   247.775   
58.8482   246.433   
59.4487   245.121   
