#r        v         
0         0         
0.600492  37.962    
1.20098   63.0568   
1.80148   88.2177   
2.40197   110.017   
3.00246   129.668   
3.60295   144.492   
4.20344   157.497   
4.80394   171.861   
5.40443   185.291   
6.00492   195.377   
6.60541   203.937   
7.2059    211.922   
7.8064    218.708   
8.40689   226.074   
9.00738   236.138   
9.60787   250.677   
10.2084   261.363   
10.8089   268.456   
11.4093   274.317   
12.0098   279.881   
12.6103   281.46    
13.2108   281.212   
13.8113   282.986   
14.4118   284.274   
15.0123   286.31    
15.6128   288.405   
16.2133   288.018   
16.8138   285.91    
17.4143   283.256   
18.0148   280.821   
18.6153   279.119   
19.2157   278.383   
19.8162   278.188   
20.4167   277.901   
21.0172   277.597   
21.6177   277.64    
22.2182   277.652   
22.8187   277.301   
23.4192   276.96    
24.0197   276.815   
24.6202   276.629   
25.2207   276.087   
25.8212   275.121   
26.4216   273.863   
27.0221   272.459   
27.6226   270.995   
28.2231   269.512   
28.8236   268.037   
29.4241   266.66    
30.0246   265.746   
30.6251   266.301   
31.2256   268.522   
31.8261   269.482   
32.4266   268.964   
33.0271   268.009   
33.6276   267.057   
34.228    266.264   
34.8285   265.788   
35.429    266.003   
36.0295   267.39    
36.63     269.375   
37.2305   270.45    
37.831    270.44    
38.4315   269.884   
39.032    269.112   
39.6325   268.243   
40.233    267.32    
40.8335   266.396   
41.4339   265.57    
42.0344   264.967   
42.6349   264.648   
43.2354   264.552   
43.8359   264.66    
44.4364   265.066   
45.0369   265.572   
45.6374   265.612   
46.2379   265.141   
46.8384   265.319   
47.4389   267.962   
48.0394   270.604   
48.6399   270.615   
49.2403   269.685   
49.8408   268.849   
50.4413   268.03    
51.0418   266.881   
51.6423   265.349   
52.2428   263.593   
52.8433   261.77    
53.4438   259.968   
54.0443   258.224   
54.6448   256.549   
55.2453   254.94    
55.8458   253.39    
56.4462   251.893   
57.0467   250.442   
57.6472   249.033   
58.2477   247.661   
58.8482   246.322   
59.4487   245.013   
