#r        v         
0.150123  40.3132   
0.300246  45.1683   
0.450369  49.8621   
0.600492  66.0756   
0.750615  90.3509   
0.900738  97.4975   
1.05086   89.8722   
1.20098   110.052   
1.35111   95.6521   
1.50123   278.13    
1.65135   249.258   
1.80148   208.632   
1.9516    234.227   
2.10172   189.537   
2.25184   242.922   
2.40197   221.327   
2.55209   274.397   
2.70221   326.851   
2.85234   306.807   
3.00246   306.264   
3.15258   260.666   
3.30271   367.985   
3.45283   328.413   
3.60295   340.339   
3.75307   374.564   
3.9032    366.513   
4.05332   316.469   
4.20344   348.014   
4.35357   394.812   
4.50369   377.705   
4.65381   352.061   
4.80394   359.002   
4.95406   554.862   
5.10418   480.81    
5.2543    265.28    
5.40443   239.471   
5.55455   429.411   
5.70467   388.326   
5.8548    616.216   
6.00492   554.487   
6.15504   528.753   
6.30517   357.407   
6.45529   660.991   
6.60541   563.835   
6.75553   497.682   
6.90566   516.146   
7.05578   594.356   
7.2059    480.843   
7.35603   368.786   
7.50615   627.444   
7.65627   491.183   
7.8064    574.323   
7.95652   576.921   
8.10664   462.181   
8.25676   631.36    
8.40689   386.033   
8.55701   546.813   
8.70713   537.625   
8.85726   471.256   
9.00738   520.271   
9.1575    704.638   
9.30763   575.96    
9.45775   559.244   
9.60787   793.26    
9.75799   649.154   
9.90812   606.237   
10.0582   471.905   
10.2084   831.058   
10.3585   652.008   
10.5086   689.078   
10.6587   706.918   
10.8089   626.389   
10.959    610.555   
11.1091   711.163   
11.2592   703.775   
11.4093   909.481   
11.5595   838.515   
11.7096   745.381   
11.8597   853.583   
12.0098   981.318   
12.16     753.662   
12.3101   1179.43   
12.4602   796.864   
12.6103   761.792   
12.7605   744.035   
12.9106   1309.74   
13.0607   1210.63   
13.2108   852.524   
13.3609   758.61    
13.5111   885.272   
13.6612   836.016   
13.8113   790.569   
13.9614   1263.54   
14.1116   1142.33   
14.2617   1071.16   
14.4118   1455.03   
14.5619   856.329   
14.7121   1231.42   
14.8622   1429.95   
15.0123   895.156   
15.1624   1130.65   
15.3125   1331.22   
15.4627   1049.67   
15.6128   1662.91   
15.7629   950.283   
15.913    746.711   
16.0632   810.135   
16.2133   1561.21   
16.3634   1198.23   
16.5135   981.543   
16.6637   1056.37   
16.8138   1221.72   
16.9639   1662.87   
17.114    1006.01   
17.2641   1146.98   
17.4143   1136.6    
17.5644   1163.14   
17.7145   889.624   
17.8646   1197.08   
18.0148   1173.62   
18.1649   1209.67   
18.315    1388.54   
18.4651   1060.24   
18.6153   1138.06   
18.7654   1075.63   
18.9155   1312.63   
19.0656   1248.33   
19.2157   1359.7    
19.3659   1429.59   
19.516    1096.61   
19.6661   1040.9    
19.8162   949.318   
19.9664   1314.91   
20.1165   1161.93   
20.2666   1507.89   
20.4167   993.709   
20.5669   1523.55   
20.717    1786.64   
20.8671   1347.69   
21.0172   1323.14   
21.1673   1507.56   
21.3175   1554.19   
21.4676   1470.27   
21.6177   1359.71   
21.7678   1358.45   
21.918    1670.4    
22.0681   1852.63   
22.2182   1812.82   
22.3683   1563.63   
22.5184   1643.69   
22.6686   1520.21   
22.8187   1850.02   
22.9688   1742.02   
23.1189   1373.45   
23.2691   1601.7    
23.4192   1886.06   
23.5693   1954.38   
23.7194   1752.15   
23.8696   1802.12   
24.0197   1653.02   
24.1698   1992.4    
24.3199   2033.8    
24.47     1793.35   
24.6202   1852.48   
24.7703   2072.82   
24.9204   1623.89   
25.0705   1884.91   
25.2207   2003.77   
25.3708   1918.54   
25.5209   1898.2    
25.671    1898.51   
25.8212   1677.59   
25.9713   1745.17   
26.1214   1797.41   
26.2715   1859.36   
26.4216   1796.15   
26.5718   2016.44   
26.7219   1878.97   
26.872    1773.32   
27.0221   2004.9    
27.1723   1751.24   
27.3224   1677      
27.4725   1888.8    
27.6226   1801.62   
27.7728   1789.82   
27.9229   1807.13   
28.073    1869.21   
28.2231   1783.76   
28.3732   1819.23   
28.5234   1694.95   
28.6735   1887.38   
28.8236   1883.89   
28.9737   1697.34   
29.1239   1720.17   
29.274    1661.18   
29.4241   1792.05   
29.5742   1761.4    
29.7244   1586.58   
29.8745   1580.3    
30.0246   1417.4    
30.1747   1617.7    
30.3248   1584.93   
30.475    1789.12   
30.6251   1695.42   
30.7752   1528.64   
30.9253   1807.62   
31.0755   1492.71   
31.2256   1551.93   
31.3757   1503.81   
31.5258   1607.47   
31.676    1646.22   
31.8261   1635.87   
31.9762   1622.78   
32.1263   1552.72   
32.2764   1466.37   
32.4266   1482.38   
32.5767   1531.96   
32.7268   1740.19   
32.8769   1587.12   
33.0271   1602.93   
33.1772   1566.92   
33.3273   1627.79   
33.4774   1518.56   
33.6276   1541.62   
33.7777   1502.67   
33.9278   1694.25   
34.0779   1504.04   
34.228    1409.19   
34.3782   1339.37   
34.5283   1582.57   
34.6784   1513.05   
34.8285   1421.34   
34.9787   1622.75   
35.1288   1566.42   
35.2789   1493.99   
35.429    1496.88   
35.5792   1430.54   
35.7293   1498.52   
35.8794   1385.42   
36.0295   1416.83   
36.1796   1458.21   
36.3298   1540.07   
36.4799   1334.86   
36.63     1446.55   
36.7801   1427.13   
36.9303   1146.43   
37.0804   1399.84   
37.2305   1207.85   
37.3806   1351.26   
37.5307   1473.02   
37.6809   1412.19   
37.831    1319.67   
37.9811   1487.79   
38.1312   1300.13   
38.2814   1365.01   
38.4315   1390.94   
38.5816   1282.94   
38.7317   1355.93   
38.8819   1389.54   
39.032    1421.76   
39.1821   1383.86   
39.3322   1212.02   
39.4823   1440.81   
39.6325   1374.59   
39.7826   1350.92   
39.9327   1290.02   
40.0828   1219.83   
40.233    1264.76   
40.3831   1264.23   
40.5332   1243.49   
40.6833   1258.71   
40.8335   1228.54   
40.9836   1380.95   
41.1337   1278.2    
41.2838   1332.5    
41.4339   1310.26   
41.5841   1333.29   
41.7342   1321.11   
41.8843   1341.09   
42.0344   1341.66   
42.1846   1341.57   
42.3347   1278.62   
