#r        v         
0         0         
0.600492  39.846    
1.20098   67.1791   
1.80148   91.1923   
2.40197   111.917   
3.00246   127.653   
3.60295   140.212   
4.20344   150.905   
4.80394   162.641   
5.40443   172.02    
6.00492   181.581   
6.60541   192.638   
7.2059    203.996   
7.8064    213.581   
8.40689   220.221   
9.00738   226.841   
9.60787   235.304   
10.2084   243.999   
10.8089   251.948   
11.4093   258.866   
12.0098   263.204   
12.6103   267.08    
13.2108   272.409   
13.8113   281.738   
14.4118   291.189   
15.0123   297.967   
15.6128   300.878   
16.2133   300.541   
16.8138   297.596   
17.4143   294.25    
18.0148   291.933   
18.6153   290.574   
19.2157   289.787   
19.8162   288.412   
20.4167   286.655   
21.0172   285.063   
21.6177   284.139   
22.2182   283.599   
22.8187   282.872   
23.4192   282.195   
24.0197   281.46    
24.6202   280.573   
25.2207   279.819   
25.8212   279.301   
26.4216   278.668   
27.0221   277.752   
27.6226   276.677   
28.2231   275.562   
28.8236   274.465   
29.4241   273.433   
30.0246   272.54    
30.6251   271.892   
31.2256   271.567   
31.8261   271.47    
32.4266   271.339   
33.0271   270.999   
33.6276   270.466   
34.228    269.849   
34.8285   269.311   
35.429    269.106   
36.0295   269.534   
36.63     270.406   
37.2305   271.038   
37.831    271.248   
38.4315   271.172   
39.032    270.912   
39.6325   270.527   
40.233    270.061   
40.8335   269.548   
41.4339   269.011   
42.0344   268.465   
42.6349   267.946   
43.2354   267.504   
43.8359   267.121   
44.4364   266.68    
45.0369   266.095   
45.6374   265.393   
46.2379   264.745   
46.8384   264.657   
47.4389   265.907   
48.0394   267.429   
48.6399   268.034   
49.2403   268.302   
49.8408   268.38    
50.4413   268.046   
51.0418   267.184   
51.6423   265.899   
52.2428   264.379   
52.8433   262.765   
53.4438   261.139   
54.0443   259.538   
54.6448   257.976   
55.2453   256.455   
55.8458   254.975   
56.4462   253.533   
57.0467   252.125   
57.6472   250.748   
58.2477   249.4     
58.8482   248.079   
59.4487   246.783   
