#r        v         
0         0         
0.600492  42.8874   
1.20098   66.8694   
1.80148   89.6767   
2.40197   109.555   
3.00246   127.791   
3.60295   144.583   
4.20344   163.103   
4.80394   180.235   
5.40443   197.083   
6.00492   213.143   
6.60541   221.967   
7.2059    226.604   
7.8064    227.167   
8.40689   226.348   
9.00738   226.398   
9.60787   230.262   
10.2084   235.523   
10.8089   240.447   
11.4093   246.153   
12.0098   252.138   
12.6103   259.223   
13.2108   267.492   
13.8113   276.986   
14.4118   282.88    
15.0123   286.179   
15.6128   287.991   
16.2133   287.732   
16.8138   286.545   
17.4143   285.345   
18.0148   284.138   
18.6153   283.125   
19.2157   282.583   
19.8162   282.252   
20.4167   281.658   
21.0172   280.987   
21.6177   280.66    
22.2182   280.328   
22.8187   279.675   
23.4192   279.069   
24.0197   278.693   
24.6202   278.306   
25.2207   277.59    
25.8212   276.474   
26.4216   275.086   
27.0221   273.567   
27.6226   272.002   
28.2231   270.43    
28.8236   268.875   
29.4241   267.427   
30.0246   266.449   
30.6251   266.943   
31.2256   269.106   
31.8261   270.015   
32.4266   269.455   
33.0271   268.462   
33.6276   267.476   
34.228    266.652   
34.8285   266.148   
35.429    266.335   
36.0295   267.695   
36.63     269.656   
37.2305   270.709   
37.831    270.679   
38.4315   270.106   
39.032    269.318   
39.6325   268.435   
40.233    267.499   
40.8335   266.563   
41.4339   265.725   
42.0344   265.112   
42.6349   264.783   
43.2354   264.677   
43.8359   264.775   
44.4364   265.172   
45.0369   265.67    
45.6374   265.703   
46.2379   265.226   
46.8384   265.397   
47.4389   268.035   
48.0394   270.671   
48.6399   270.678   
49.2403   269.744   
49.8408   268.905   
50.4413   268.082   
51.0418   266.93    
51.6423   265.395   
52.2428   263.637   
52.8433   261.811   
53.4438   260.007   
54.0443   258.261   
54.6448   256.584   
55.2453   254.972   
55.8458   253.42    
56.4462   251.921   
57.0467   250.468   
57.6472   249.058   
58.2477   247.684   
58.8482   246.343   
59.4487   245.033   
