#r        v         
0         0         
0.600492  36.0692   
1.20098   66.923    
1.80148   93.2186   
2.40197   114.94    
3.00246   131.962   
3.60295   146.746   
4.20344   161.098   
4.80394   171.955   
5.40443   179.799   
6.00492   185.32    
6.60541   191.845   
7.2059    202.27    
7.8064    210.233   
8.40689   216.455   
9.00738   223.54    
9.60787   232.368   
10.2084   241.765   
10.8089   251.091   
11.4093   261.728   
12.0098   270.394   
12.6103   278.881   
13.2108   286.054   
13.8113   293.331   
14.4118   295.488   
15.0123   294.472   
15.6128   292.214   
16.2133   289.382   
16.8138   286.654   
17.4143   284.686   
18.0148   284.127   
18.6153   284.477   
19.2157   285.125   
19.8162   284.83    
20.4167   283.851   
21.0172   282.827   
21.6177   282.333   
22.2182   282.124   
22.8187   281.654   
23.4192   281.18    
24.0197   280.607   
24.6202   279.853   
25.2207   279.211   
25.8212   278.785   
26.4216   278.231   
27.0221   277.38    
27.6226   276.361   
28.2231   275.293   
28.8236   274.237   
29.4241   273.24    
30.0246   272.378   
30.6251   271.756   
31.2256   271.454   
31.8261   271.377   
32.4266   271.264   
33.0271   270.939   
33.6276   270.419   
34.228    269.814   
34.8285   269.286   
35.429    269.09    
36.0295   269.525   
36.63     270.405   
37.2305   271.042   
37.831    271.257   
38.4315   271.186   
39.032    270.93    
39.6325   270.549   
40.233    270.086   
40.8335   269.575   
41.4339   269.04    
42.0344   268.497   
42.6349   267.98    
43.2354   267.539   
43.8359   267.157   
44.4364   266.717   
45.0369   266.133   
45.6374   265.432   
46.2379   264.785   
46.8384   264.697   
47.4389   265.948   
48.0394   267.47    
48.6399   268.075   
49.2403   268.343   
49.8408   268.421   
50.4413   268.087   
51.0418   267.224   
51.6423   265.94    
52.2428   264.419   
52.8433   262.806   
53.4438   261.18    
54.0443   259.578   
54.6448   258.016   
55.2453   256.495   
55.8458   255.015   
56.4462   253.573   
57.0467   252.165   
57.6472   250.788   
58.2477   249.44    
58.8482   248.118   
59.4487   246.822   
