#r        v         
0         0         
0.600492  46.9923   
1.20098   75.3372   
1.80148   100.853   
2.40197   124.301   
3.00246   146.576   
3.60295   165.02    
4.20344   176.592   
4.80394   183.562   
5.40443   191.765   
6.00492   204.553   
6.60541   220.099   
7.2059    234.374   
7.8064    243.684   
8.40689   249.423   
9.00738   253.465   
9.60787   255.956   
10.2084   257.202   
10.8089   257.058   
11.4093   256.365   
12.0098   255.835   
12.6103   255.454   
13.2108   256.309   
13.8113   260.952   
14.4118   265.14    
15.0123   269.697   
15.6128   273.587   
16.2133   274.776   
16.8138   274.157   
17.4143   273.271   
18.0148   273.495   
18.6153   273.169   
19.2157   273.267   
19.8162   273.422   
20.4167   273.901   
21.0172   276.052   
21.6177   277.846   
22.2182   279.144   
22.8187   279.656   
23.4192   279.694   
24.0197   279.495   
24.6202   279.021   
25.2207   278.127   
25.8212   276.823   
26.4216   275.266   
27.0221   273.606   
27.6226   271.927   
28.2231   270.263   
28.8236   268.637   
29.4241   267.134   
30.0246   266.116   
30.6251   266.584   
31.2256   268.726   
31.8261   269.613   
32.4266   269.035   
33.0271   268.03    
33.6276   267.037   
34.228    266.208   
34.8285   265.702   
35.429    265.891   
36.0295   267.255   
36.63     269.221   
37.2305   270.277   
37.831    270.25    
38.4315   269.68    
39.032    268.896   
39.6325   268.018   
40.233    267.086   
40.8335   266.155   
41.4339   265.323   
42.0344   264.716   
42.6349   264.393   
43.2354   264.293   
43.8359   264.397   
44.4364   264.802   
45.0369   265.307   
45.6374   265.347   
46.2379   264.876   
46.8384   265.055   
47.4389   267.702   
48.0394   270.349   
48.6399   270.364   
49.2403   269.435   
49.8408   268.602   
50.4413   267.785   
51.0418   266.638   
51.6423   265.108   
52.2428   263.354   
52.8433   261.532   
53.4438   259.732   
54.0443   257.99    
54.6448   256.316   
55.2453   254.708   
55.8458   253.16    
56.4462   251.664   
57.0467   250.215   
57.6472   248.808   
58.2477   247.437   
58.8482   246.1     
59.4487   244.794   
