#r        v         
0         0         
0.600492  33.121    
1.20098   61.5922   
1.80148   89.631    
2.40197   111.925   
3.00246   130.326   
3.60295   147.718   
4.20344   165.552   
4.80394   178.401   
5.40443   189.307   
6.00492   195.593   
6.60541   199.869   
7.2059    203.32    
7.8064    205.753   
8.40689   212.292   
9.00738   221.604   
9.60787   230.243   
10.2084   238.609   
10.8089   247.599   
11.4093   256.469   
12.0098   265.624   
12.6103   278.404   
13.2108   291.009   
13.8113   302.573   
14.4118   307.65    
15.0123   307.416   
15.6128   305.141   
16.2133   301.198   
16.8138   296.596   
17.4143   292.169   
18.0148   288.397   
18.6153   285.639   
19.2157   284.037   
19.8162   283.12    
20.4167   282.236   
21.0172   281.433   
21.6177   281.05    
22.2182   280.696   
22.8187   280.036   
23.4192   279.432   
24.0197   279.062   
24.6202   278.68    
25.2207   277.967   
25.8212   276.853   
26.4216   275.464   
27.0221   273.942   
27.6226   272.374   
28.2231   270.795   
28.8236   269.232   
29.4241   267.774   
30.0246   266.782   
30.6251   267.258   
31.2256   269.407   
31.8261   270.309   
32.4266   269.742   
33.0271   268.742   
33.6276   267.748   
34.228    266.915   
34.8285   266.402   
35.429    266.58    
36.0295   267.931   
36.63     269.884   
37.2305   270.931   
37.831    270.896   
38.4315   270.318   
39.032    269.525   
39.6325   268.637   
40.233    267.696   
40.8335   266.754   
41.4339   265.911   
42.0344   265.293   
42.6349   264.96    
43.2354   264.85    
43.8359   264.944   
44.4364   265.338   
45.0369   265.832   
45.6374   265.861   
46.2379   265.379   
46.8384   265.546   
47.4389   268.178   
48.0394   270.809   
48.6399   270.811   
49.2403   269.873   
49.8408   269.03    
50.4413   268.204   
51.0418   267.049   
51.6423   265.511   
52.2428   263.75    
52.8433   261.922   
53.4438   260.115   
54.0443   258.367   
54.6448   256.688   
55.2453   255.074   
55.8458   253.52    
56.4462   252.019   
57.0467   250.565   
57.6472   249.152   
58.2477   247.776   
58.8482   246.434   
59.4487   245.123   
