#r        v         
0         0         
0.600492  40.1974   
1.20098   70.11     
1.80148   94.4324   
2.40197   115.033   
3.00246   132.046   
3.60295   145.587   
4.20344   157.897   
4.80394   174.533   
5.40443   185.729   
6.00492   193.347   
6.60541   202.153   
7.2059    209.304   
7.8064    213.73    
8.40689   217.886   
9.00738   223.255   
9.60787   230.696   
10.2084   238.176   
10.8089   241.899   
11.4093   244.671   
12.0098   247.279   
12.6103   249.267   
13.2108   254.742   
13.8113   266.163   
14.4118   281.139   
15.0123   297.403   
15.6128   307.794   
16.2133   311.371   
16.8138   310.131   
17.4143   306.964   
18.0148   303.957   
18.6153   301.499   
19.2157   299.449   
19.8162   296.856   
20.4167   294.006   
21.0172   291.45    
21.6177   289.676   
22.2182   288.402   
22.8187   287.056   
23.4192   285.854   
24.0197   284.675   
24.6202   283.411   
25.2207   282.334   
25.8212   281.535   
26.4216   280.662   
27.0221   279.54    
27.6226   278.287   
28.2231   277.017   
28.8236   275.783   
29.4241   274.631   
30.0246   273.631   
30.6251   272.888   
31.2256   272.478   
31.8261   272.304   
32.4266   272.104   
33.0271   271.704   
33.6276   271.116   
34.228    270.451   
34.8285   269.869   
35.429    269.623   
36.0295   270.014   
36.63     270.851   
37.2305   271.451   
37.831    271.633   
38.4315   271.532   
39.032    271.249   
39.6325   270.844   
40.233    270.358   
40.8335   269.828   
41.4339   269.274   
42.0344   268.713   
42.6349   268.181   
43.2354   267.725   
43.8359   267.33    
44.4364   266.878   
45.0369   266.282   
45.6374   265.57    
46.2379   264.914   
46.8384   264.816   
47.4389   266.057   
48.0394   267.571   
48.6399   268.169   
49.2403   268.43    
49.8408   268.502   
50.4413   268.162   
51.0418   267.294   
51.6423   266.005   
52.2428   264.48    
52.8433   262.863   
53.4438   261.233   
54.0443   259.628   
54.6448   258.062   
55.2453   256.538   
55.8458   255.055   
56.4462   253.61    
57.0467   252.199   
57.6472   250.819   
58.2477   249.469   
58.8482   248.145   
59.4487   246.846   
