#r        v         
0         119.319   
0.230189  124.625   
0.460377  109.573   
0.690566  87.5774   
0.920754  70.1764   
1.15094   93.3602   
1.38113   128.287   
1.61132   112.272   
1.84151   138.062   
2.0717    158.268   
2.30189   209.161   
2.53207   233.709   
2.76226   237.904   
2.99245   226.392   
3.22264   204.17    
3.45283   234.304   
3.68302   219.834   
3.91321   255.537   
4.14339   263.016   
4.37358   274.562   
4.60377   295.393   
4.83396   298.126   
5.06415   286.965   
5.29434   339.424   
5.52453   289.66    
5.75472   309.897   
5.9849    293.065   
6.21509   286.441   
6.44528   282.578   
6.67547   387.717   
6.90566   282.101   
7.13585   300.499   
7.36604   283.759   
7.59622   464.542   
7.82641   300.715   
8.0566    276.938   
8.28679   348.383   
8.51698   322.363   
8.74717   431.062   
8.97736   392.023   
9.20754   378.031   
9.43773   361.099   
9.66792   373.253   
9.89811   416.22    
10.1283   435.893   
10.3585   345.841   
10.5887   415.018   
10.8189   413.562   
11.0491   316.044   
11.2792   368.518   
11.5094   396.647   
11.7396   423.153   
11.9698   400.316   
12.2      358.85    
12.4302   399.658   
12.6604   363.562   
12.8906   374.302   
13.1208   410.996   
13.3509   355.86    
13.5811   376.489   
13.8113   422.42    
14.0415   412.032   
14.2717   395.578   
14.5019   395.393   
14.7321   396.789   
14.9623   431.565   
15.1924   357.557   
15.4226   421.287   
15.6528   426.524   
15.883    426.928   
16.1132   404.727   
16.3434   400.654   
16.5736   387.902   
16.8038   444.253   
17.034    380.643   
17.2641   456.923   
17.4943   470.107   
17.7245   397.61    
17.9547   455.153   
18.1849   448.779   
18.4151   423.59    
18.6453   446.601   
18.8755   463.722   
19.1057   430.811   
19.3358   438.031   
19.566    396.648   
19.7962   494.646   
20.0264   448.323   
20.2566   440.415   
20.4868   442.582   
20.717    440.693   
20.9472   421.62    
21.1774   450.12    
21.4075   525.436   
21.6377   465.945   
21.8679   430.313   
22.0981   516.887   
22.3283   461.413   
22.5585   480.894   
22.7887   553.614   
23.0189   529.523   
23.249    515.006   
23.4792   564.399   
23.7094   567.538   
23.9396   652.04    
24.1698   531.91    
24.4      524.818   
24.6302   486.799   
24.8604   745.132   
25.0906   699.641   
