#r        v         
0         0         
0.600492  39.7284   
1.20098   66.3967   
1.80148   91.0846   
2.40197   112.747   
3.00246   128.795   
3.60295   141.413   
4.20344   152.052   
4.80394   161.982   
5.40443   171.598   
6.00492   180.54    
6.60541   191.846   
7.2059    204.231   
7.8064    214.911   
8.40689   222.879   
9.00738   230.292   
9.60787   238.316   
10.2084   246.037   
10.8089   252.558   
11.4093   257.764   
12.0098   261.701   
12.6103   264.664   
13.2108   268.729   
13.8113   275.878   
14.4118   286.562   
15.0123   295.827   
15.6128   300.658   
16.2133   300.79    
16.8138   298.15    
17.4143   294.906   
18.0148   292.577   
18.6153   291.158   
19.2157   290.299   
19.8162   288.854   
20.4167   287.032   
21.0172   285.383   
21.6177   284.41    
22.2182   283.829   
22.8187   283.068   
23.4192   282.362   
24.0197   281.603   
24.6202   280.696   
25.2207   279.926   
25.8212   279.394   
26.4216   278.75    
27.0221   277.824   
27.6226   276.741   
28.2231   275.619   
28.8236   274.516   
29.4241   273.479   
30.0246   272.582   
30.6251   271.931   
31.2256   271.603   
31.8261   271.503   
32.4266   271.369   
33.0271   271.028   
33.6276   270.492   
34.228    269.874   
34.8285   269.334   
35.429    269.128   
36.0295   269.555   
36.63     270.426   
37.2305   271.056   
37.831    271.265   
38.4315   271.189   
39.032    270.928   
39.6325   270.542   
40.233    270.076   
40.8335   269.562   
41.4339   269.024   
42.0344   268.478   
42.6349   267.959   
43.2354   267.516   
43.8359   267.132   
44.4364   266.692   
45.0369   266.106   
45.6374   265.403   
46.2379   264.756   
46.8384   264.667   
47.4389   265.916   
48.0394   267.438   
48.6399   268.043   
49.2403   268.311   
49.8408   268.389   
50.4413   268.054   
51.0418   267.192   
51.6423   265.907   
52.2428   264.387   
52.8433   262.773   
53.4438   261.147   
54.0443   259.545   
54.6448   257.983   
55.2453   256.462   
55.8458   254.982   
56.4462   253.54    
57.0467   252.132   
57.6472   250.755   
58.2477   249.407   
58.8482   248.086   
59.4487   246.789   
