#r        v         
0.150123  46.6289   
0.300246  51.8278   
0.450369  66.6506   
0.600492  54.7586   
0.750615  59.7865   
0.900738  75.1219   
1.05086   85.3361   
1.20098   111.105   
1.35111   95.8949   
1.50123   202.974   
1.65135   218.977   
1.80148   210.004   
1.9516    236.513   
2.10172   182.85    
2.25184   242.551   
2.40197   222.163   
2.55209   251.651   
2.70221   240.525   
2.85234   228.854   
3.00246   269.157   
3.15258   261.389   
3.30271   340.919   
3.45283   317.096   
3.60295   325.798   
3.75307   354.481   
3.9032    331.537   
4.05332   273.522   
4.20344   341.403   
4.35357   401.705   
4.50369   346.401   
4.65381   303.184   
4.80394   296.129   
4.95406   495.816   
5.10418   420.655   
5.2543    256.208   
5.40443   230.076   
5.55455   417.822   
5.70467   378.366   
5.8548    559.904   
6.00492   492.233   
6.15504   411.062   
6.30517   313.903   
6.45529   453.47    
6.60541   418.297   
6.75553   396.144   
6.90566   399.439   
7.05578   523.711   
7.2059    436.679   
7.35603   347.473   
7.50615   585.269   
7.65627   416.334   
7.8064    496.98    
7.95652   548.591   
8.10664   464.366   
8.25676   598.612   
8.40689   364.216   
8.55701   570.66    
8.70713   543.395   
8.85726   491.39    
9.00738   480.667   
9.1575    638.219   
9.30763   541.414   
9.45775   512.244   
9.60787   635.706   
9.75799   614.109   
9.90812   487.988   
10.0582   427.64    
10.2084   644.05    
10.3585   525.137   
10.5086   521.417   
10.6587   599.446   
10.8089   552.566   
10.959    528.221   
11.1091   587.211   
11.2592   604.15    
11.4093   687.799   
11.5595   607.408   
11.7096   596.551   
11.8597   646.961   
12.0098   764.424   
12.16     603.109   
12.3101   808.169   
12.4602   683.162   
12.6103   556.747   
12.7605   536.838   
12.9106   1014.76   
13.0607   872.203   
13.2108   700.694   
13.3609   580.486   
13.5111   758.335   
13.6612   721.119   
13.8113   748.985   
13.9614   1175.99   
14.1116   1110.4    
14.2617   904.381   
14.4118   1488.64   
14.5619   904.666   
14.7121   1137.25   
14.8622   1279.66   
15.0123   1036.26   
15.1624   1155.73   
15.3125   1294.61   
15.4627   1195.67   
15.6128   1339.09   
15.7629   853.385   
15.913    821.421   
16.0632   818.42    
16.2133   1275.19   
16.3634   1060.13   
16.5135   983.444   
16.6637   844.659   
16.8138   1199.92   
16.9639   1411.43   
17.114    878.699   
17.2641   1141.19   
17.4143   1008.65   
17.5644   1092.99   
17.7145   998.7     
17.8646   1134.68   
18.0148   1022.87   
18.1649   994.217   
18.315    1134.23   
18.4651   1157.33   
18.6153   962.235   
18.7654   1032.76   
18.9155   1179.1    
19.0656   1143      
19.2157   1187.83   
19.3659   1479.11   
19.516    1279.22   
19.6661   1241.9    
19.8162   1010.92   
19.9664   1679.36   
20.1165   1341.35   
20.2666   1520.55   
20.4167   1321.29   
20.5669   1696.19   
20.717    1561.31   
20.8671   1238.11   
21.0172   1215.51   
21.1673   1379.61   
21.3175   1512.88   
21.4676   1151      
21.6177   1335.17   
21.7678   1150.73   
21.918    1634.83   
22.0681   1203.01   
22.2182   1385.15   
22.3683   1093.31   
22.5184   1526.53   
22.6686   799.438   
22.8187   1606.41   
